		名詞	
むそうみょうしゅ	霊符「夢想妙珠」	名詞	永：霊夢の自機スペル / 萃：霊夢の壱符A / 緋非：霊夢のスペル
むそうみょうしゅ	夢想妙珠	名詞	永：霊夢の自機スペル / 萃：霊夢の壱符A / 緋非：霊夢のスペル
むそうみょうじゅ	霊符「夢想妙珠」	名詞	永：霊夢の自機スペル / 萃：霊夢の壱符A / 緋非：霊夢のスペル
むそうみょうじゅ	夢想妙珠	名詞	永：霊夢の自機スペル / 萃：霊夢の壱符A / 緋非：霊夢のスペル
むそうみょうじゅれん	符の壱「夢想妙珠連」	名詞	萃：霊夢のストーリースペル
むそうみょうじゅれん	夢想妙珠連	名詞	萃：霊夢のストーリースペル
むねんむそうのきょうち	気符「無念無想の境地」	名詞	緋非：天子のスペル
むねんむそうのきょうち	無念無想の境地	名詞	緋非：天子のスペル
むめいのおか	無名の丘	地名	
むらくも	叢雲	名詞	
むらさ	ムラサ船長	名詞	
むらさ	ムラサ	名詞	
むらさ	村紗	姓	
むらさきかがみ	正体不明「紫鏡」	名詞	DS：12-2 ぬえ
むらさきかがみ	紫鏡	名詞	DS：12-2 ぬえ
むらさきくものおーめん	魔法「紫雲のオーメン」	名詞	星：白蓮 6面EN--
むらさきくものおーめん	紫雲のオーメン	名詞	星：白蓮 6面EN--
むらさきぐものおーめん	魔法「紫雲のオーメン」	名詞	星：白蓮 6面EN--
むらさきぐものおーめん	紫雲のオーメン	名詞	星：白蓮 6面EN--
むらさきのくもじ	吉兆「紫の雲路」	名詞	星：白蓮 6面--H-
むらさきのくもじ	紫の雲路	名詞	星：白蓮 6面--H-
むらさきのひがんはおくれてかがやく	「紫（むらさき）の彼岸は遅れて輝く」	名詞	萃：幽々子のストーリースペル
むらさきのひがんはおくれてかがやく	「紫の彼岸は遅れて輝く」	名詞	萃：幽々子のストーリースペル
むらさきのひがんはおくれてかがやく	紫（むらさき）の彼岸は遅れて輝く	名詞	萃：幽々子のストーリースペル
むらさきのひがんはおくれてかがやく	紫の彼岸は遅れて輝く	名詞	萃：幽々子のストーリースペル
むらさせんちょう	ムラサ船長	名詞	
むらさみなみつ	村紗水蜜	人名	星：4ボス / DS：Lv7
むりょうごう	無量劫	名詞	
めいかい	冥界	地名	
めいかいみすてりーすぽっと	幽符「冥界ミステリースポット」	名詞	緋：幽々子のストーリースペル
めいかいみすてりーすぽっと	冥界ミステリースポット	名詞	緋：幽々子のストーリースペル
めいかさい	名華祭	名詞	
めいがすないと	メイガスナイト	名詞	妖精大戦争：Extraボス・魔理沙のテーマ / 心綺楼：人間の里・魔理沙のテーマ / 三月精(第三部)第3巻：Tr.01
めいじ17ねんのしゃんはいありす	明治十七年の上海アリス	名詞	紅魔郷：3面ボス・美鈴のテーマ / 蓬莱人形：Tr.04
めいじじゅうしちねんのしゃんはいありす	明治十七年の上海アリス	名詞	紅魔郷：3面ボス・美鈴のテーマ / 蓬莱人形：Tr.04
めいじじゅうななねんのしゃんはいありす	明治十七年の上海アリス	名詞	紅魔郷：3面ボス・美鈴のテーマ / 蓬莱人形：Tr.04
めいしゅあんとう	珠符「明珠暗投」	名詞	緋非：霊夢のスペル
めいしゅあんとう	明珠暗投	名詞	緋非：霊夢のスペル
めいしんじこうざん	断迷剣「迷津慈航斬」	名詞	萃：妖夢の弐符B / 緋非：妖夢のスペル
めいしんじこうざん	迷津慈航斬	名詞	萃：妖夢の弐符B / 緋非：妖夢のスペル
めいそうざん	断命剣「冥想斬」	名詞	萃：妖夢の壱符B / 緋非：妖夢のスペル
めいそうざん	冥想斬	名詞	萃：妖夢の壱符B / 緋非：妖夢のスペル
めいどうじこくてん	鬼神「鳴動持国天」	名詞	文：6-5 橙
めいどうじこくてん	鳴動持国天	名詞	文：6-5 橙
めいどげんそう	メイド幻想　～ Icemilk Magic	名詞	幻想郷：Extraボス・夢月のテーマ / 幺樂団1：Tr.17
めいどとちのかいちゅうどけい	メイドと血の懐中時計	名詞	紅魔郷：5面テーマ / 萃夢想：咲夜(昼)のテーマ
めいぷるどりーむ	Maple Dream...	名詞	夢時空：スタッフロールテーマ / 幺樂団4：Tr.19
めいぷるわいず	メイプルワイズ	名詞	怪綺談：4面テーマ / 幺樂団2：Tr.08
めいめいけっとうほうあん	命名決闘法案	名詞	
めいら	明羅	人名	封：2ボス
めいりん	紅美鈴	人名	紅：3中ボス、3ボス / 萃非：自機 / 文：書籍、Lv5
めいりん	美鈴	名	
めいれんじ	命蓮寺	名詞	
めがふれあ	爆符「メガフレア」	名詞	地：空 6面-N-- / 非：空のスペル
めがふれあ	メガフレア	名詞	地：空 6面-N-- / 非：空のスペル
めたふぃじかるまいんど	メタフィジカルマインド	名詞	花：鈴仙のExショット
めたるふぁてぃーぐ	金符「メタルファティーグ」	名詞	紅：パチュリー 4面-N--
めたるふぁてぃーぐ	メタルファティーグ	名詞	紅：パチュリー 4面-N--
めつざいじいんしょう	藤原「滅罪寺院傷」	名詞	永：妹紅 Extra
めつざいじいんしょう	滅罪寺院傷	名詞	永：妹紅 Extra
めでぃすん	メディスン・メランコリー	人名	花：自機 / 文：Lv4
めでぃすん	メディスン	名	
めでぃすん・めらんこりー	メディスン・メランコリー	人名	花：自機 / 文：Lv4
めでぃすんめらんこりー	メディスン・メランコリー	人名	花：自機 / 文：Lv4
めておにっくしゃわー	星符「メテオニックシャワー」	名詞	緋非：魔理沙のスペル
めておにっくしゃわー	メテオニックシャワー	名詞	緋非：魔理沙のスペル
めておにっくでぶり	メテオニックデブリ	名詞	緋非：魔理沙の必殺技
めておりっくおんばしら	御柱「メテオリックオンバシラ」	名詞	DS：11-5 神奈子
めておりっくおんばしら	メテオリックオンバシラ	名詞	DS：11-5 神奈子
めどでこらんぶ	奇祭「目処梃子乱舞」	名詞	風：神奈子 6面--HL
めどでこらんぶ	目処梃子乱舞	名詞	風：神奈子 6面--HL
めねしすのようさい	ネメシスの要塞	名詞	DS：取材のテーマ3
めらんこりー	メランコリー	名詞	
めりー	マエリベリー・ハーン	人名	音楽CD
めりー	メリー	人名	
めるてぃんぐあびせげり	メルティング浴びせ蹴り	名詞	非：空の必殺技
めるてぃんぐほわいと	熔解「メルティングホワイト」	名詞	DS：8-2 空
めるてぃんぐほわいと	メルティングホワイト	名詞	DS：8-2 空
めるらん	メルラン・プリズムリバー	人名	妖：4ボス / 花：自機 / 文：書籍
めるらん	メルラン	名	
めるらん・はっぴーらいぶ	騒符「メルラン・ハッピーライブ」	名詞	花：メルラン ボスアタック
めるらん・はっぴーらいぶ	メルラン・ハッピーライブ	名詞	花：メルラン ボスアタック
めるらん・ぷりずむりばー	メルラン・プリズムリバー	人名	妖：4ボス / 花：自機 / 文：書籍
めるらんはっぴーらいぶ	騒符「メルラン・ハッピーライブ」	名詞	花：メルラン ボスアタック
めるらんはっぴーらいぶ	メルラン・ハッピーライブ	名詞	花：メルラン ボスアタック
めるらんぷりずむりばー	メルラン・プリズムリバー	人名	妖：4ボス / 花：自機 / 文：書籍
めんれいきだいちょうぶく	「面霊気大調伏」	名詞	心：霊夢のストーリースペル
めんれいきだいちょうぶく	面霊気大調伏	名詞	心：霊夢のストーリースペル
もf	「マウンテン・オブ・フェイス」	名詞	風：神奈子 6面EN--
もf	マウンテン・オブ・フェイス	名詞	風：神奈子 6面EN--
もううたしかきこえない	もう歌しか聞こえない	名詞	永夜抄：2面ボス・ミスティアのテーマ // [Flower Mix] 花映塚：ミスティアのテーマ
もううたしかきこえない	もう歌しか聞こえない　～ Flower Mix	名詞	花映塚：ミスティアのテーマ // 永夜抄：2面ボス・ミスティアのテーマ
もうこないけい	気符「猛虎内勁」	名詞	非：美鈴のスペル
もうこないけい	猛虎内勁	名詞	非：美鈴のスペル
もうもうめいむ	鬼気「濛々迷霧」	名詞	文：Ex-7 萃香 / 緋：萃香のストーリースペル
もうもうめいむ	濛々迷霧	名詞	文：Ex-7 萃香・鬼気 / 緋：萃香のストーリースペル・鬼気 / 地：さとり 4面ENHL・想起
もうもうめいむ	想起「濛々迷霧」	名詞	地：さとり 4面ENHL
もーぜのきせき	開海「モーゼの奇跡」	名詞	風：早苗 5面--HL / 非：早苗のスペル
もーぜのきせき	モーゼの奇跡	名詞	風：早苗 5面--HL / 非：早苗のスペル
もけーれむべんべ	モケーレムベンベ	名詞	
もこう	藤原妹紅	人名	永：Exボス / 文：書籍、Ex
もこう	妹紅	名	
もしもさいせんぼっくす	もしも賽銭BOX	名詞	
もっとおおきくなあれ	小槌「もっと大きくなあれ」	名詞	輝：針妙丸：6面 --HL
もっとおおきくなあれ	もっと大きくなあれ	名詞	輝：針妙丸：6面 --HL
もっともきょうあくなびっくりみこだま	「最も凶悪なびっくり巫女玉」	名詞	非：霊夢のストーリースペル
もっともきょうあくなびっくりみこだま	最も凶悪なびっくり巫女玉	名詞	非：霊夢のストーリースペル
もっともすみわたるそらとうみ	最も澄みわたる空と海	名詞	卯酉東海道：Tr.11
もとおり	本居	人名	
もとおりこすず	本居小鈴	人名	鈴奈庵主人公
ものいえば	物言えば唇寒し秋の風	名詞	花：文 カットイン
ものいえばくちびるさむしあきのかぜ	物言えば唇寒し秋の風	名詞	花：文 カットイン
もののべ	物部	姓	
もののべのふと	物部布都	人名	神：5ボス / 心：自機
もののべのやそひらか	投皿「物部の八十平瓮」	名詞	神：布都 5面ENHL
もののべのやそひらか	物部の八十平瓮	名詞	神：布都 5面ENHL
もみじ	犬走椛	人名	風：4中ボス / DS：Lv4
もみじ	椛	名	
ももやそはしら	百八十柱	名詞	
もりきたけし	守姫武士	人名	GoMの挿絵担当
もりちか	森近	姓	
もりちかりんのすけ	森近霖之助	人名	香霖堂主人公
もりや	洩矢	姓	
もりやいっか	守矢一家	名詞	
もりやかみ	土着神「洩矢神」	名詞	非：諏訪子のスペル
もりやかみ	洩矢神	名詞	非：諏訪子のスペル
もりやがみ	土着神「洩矢神」	名詞	非：諏訪子のスペル
もりやがみ	洩矢神	名詞	非：諏訪子のスペル
もりやしん	土着神「洩矢神」	名詞	非：諏訪子のスペル
もりやしん	洩矢神	名詞	非：諏訪子のスペル
もりやじんじゃ	守矢神社	名詞	
もりやすわこ	洩矢諏訪子	人名	風：Exボス / 地：ExED / 星：早苗B ED / 非：自機 / DS：Lv11
もりやのてつのわ	神具「洩矢の鉄の輪」	名詞	風：諏訪子 Extra / 非：諏訪子の自機・ストーリースペル
もりやのてつのわ	洩矢の鉄の輪	名詞	風：諏訪子 Extra / 非：諏訪子の自機・ストーリースペル
もれやがみ	土着神「洩矢神」	名詞	非：諏訪子のスペル
もれやがみ	洩矢神	名詞	非：諏訪子のスペル
もんきーぽぜっしょん	「モンキーポゼッション」	名詞	心：こころのストーリースペル
もんきーぽぜっしょん	モンキーポゼッション	名詞	心：こころのストーリースペル
もんぜんのようかいこむすめ	門前の妖怪小娘	名詞	神霊廟：2面ボス・響子のテーマ
もんどうむようのようかいけん	鉄拳「問答無用の妖怪拳」	名詞	星：一輪 3面EN--
もんどうむようのようかいけん	問答無用の妖怪拳	名詞	星：一輪 3面EN--
もんどうむようのようかいこぶし	鉄拳「問答無用の妖怪拳」	名詞	星：一輪 3面EN--
もんどうむようのようかいこぶし	問答無用の妖怪拳	名詞	星：一輪 3面EN--
やえぎりのわたし	死歌「八重霧の渡し」	名詞	文：10-3 小町 / 緋非：小町のスペル
やえぎりのわたし	八重霧の渡し	名詞	文：10-3 小町 / 緋非：小町のスペル
やおはちたぬきばやし	「八百八狸囃子」	名詞	心：マミゾウ LastWord
やおはちたぬきばやし	八百八狸囃子	名詞	心：マミゾウ LastWord
やきやつめうなぎ	焼き八目鰻	名詞	
